Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
2026-01-10 13:25,,"Close Grip Smith Machine Press",95,8,"",,,,Chest,"Home push A2",
2026-01-10 13:25,,"Close Grip Smith Machine Press",95,8,"",,,,Chest,"Home push A2",
2026-01-10 13:25,,"Close Grip Smith Machine Press",95,6,"",,,,Chest,"Home push A2",
2026-01-10 13:25,,"Shoulder Dumbbell Press",35,8,"",,,,Shoulders,"Home push A2",
2026-01-10 13:25,,"Shoulder Dumbbell Press",40,8,"",,,,Shoulders,"Home push A2",
2026-01-10 13:25,,"Shoulder Dumbbell Press",40,10,"",,,,Shoulders,"Home push A2",
2026-01-10 13:25,,"Incline Dumbbell Press",35,8,"",,,,Chest,"Home push A2",
2026-01-10 13:25,,"Incline Dumbbell Press",45,8,"",,,,Chest,"Home push A2",
2026-01-10 13:25,,"Incline Dumbbell Press",45,8,"",,,,Chest,"Home push A2",
2026-01-10 13:25,,"Incline Dumbbell Press",45,7,"",,,,Chest,"Home push A2",
2026-01-05 11:15,,"One Lat Pull In",,,"",,,,Back,"Home Pull A1",
2026-01-05 11:15,,"Pull Up",0,4,"",,,,Back,"Home Pull A1",
2026-01-05 11:15,,"Pull Up",0,5,"",,,,Back,"Home Pull A1",
2026-01-05 11:15,,"Pull Up",0,6,"",,,,Back,"Home Pull A1",
2026-01-05 11:15,,"Pull Up",0,5,"",,,,Back,"Home Pull A1",
2026-01-05 11:15,,"Chest supported dumbbell row",35,8,"",,,,Back,"Home Pull A1",
2026-01-05 11:15,,"Chest supported dumbbell row",35,11,"",,,,Back,"Home Pull A1",
2026-01-05 11:15,,"Chest supported dumbbell row",35,10,"",,,,Back,"Home Pull A1",
2026-01-05 11:15,,"Cable Row",120,10,"",,,,Back,"Home Pull A1",
2026-01-03 12:41,,"Bench Press",95,5,"",,,,Chest,"Home Push A1",
2026-01-03 12:41,,"Bench Press",135,6,"",,,,Chest,"Home Push A1",
2026-01-03 12:41,,"Bench Press",,,"",,,,Chest,"Home Push A1",
2026-01-03 12:41,,"Bench Press",,,"",,,,Chest,"Home Push A1",
2025-11-21 16:59,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-11-21 16:59,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-11-21 16:59,,"Dumbbell Press",80,5,"",,,,Chest,"Upper 1",
2025-11-21 16:59,,"Dumbbell Press",50,8,"",,,,Chest,"Upper 1",
2025-11-21 16:59,,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-11-21 16:59,,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-11-21 16:59,,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-11-21 16:59,,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-11-21 16:59,,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-11-21 16:59,,"Cable Row",,,"",,,,Back,"Upper 1",
2025-11-21 16:59,,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-11-21 16:59,,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-11-21 16:59,,"Ez bar curl",,,"",,,,Biceps,"Upper 1",
2025-11-11 09:59,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-11-11 09:59,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-11-11 09:59,,"Dumbbell Press",80,5,"",,,,Chest,"Upper 1",
2025-11-11 09:59,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-11-11 09:59,,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-11-11 09:59,,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-11-11 09:59,,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-11-11 09:59,,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-11-11 09:59,,"Cable Row",,,"",,,,Back,"Upper 1",
2025-11-11 09:59,,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-11-11 09:59,,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-11-11 09:59,,"Ez bar curl",,,"",,,,Biceps,"Upper 1",
2025-10-30 15:09,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-10-30 15:09,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-10-30 15:09,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-10-30 15:09,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-10-30 15:09,,"Incline Dumbbell Press",45,8,"",,,,Chest,"Full Body x3",
2025-10-30 15:09,,"Incline Dumbbell Press",60,4,"",,,,Chest,"Full Body x3",
2025-10-30 15:09,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-10-30 15:09,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-10-30 15:09,,"Seated Leg Curl",,,"",,,,Legs,"Full Body x3",
2025-10-30 15:09,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-10-30 15:09,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-10-30 15:09,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-10-30 15:09,,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-10-30 15:09,,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-10-30 15:09,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-10-30 15:09,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-10-30 15:09,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-10-30 15:09,,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-10-30 15:09,,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-10-28 15:46,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-10-28 15:46,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-10-28 15:46,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-10-28 15:46,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-10-28 15:46,,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-10-28 15:46,,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-10-28 15:46,,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-10-28 15:46,,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-10-28 15:46,,"Cable Row",,,"",,,,Back,"Upper 1",
2025-10-28 15:46,,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-10-28 15:46,,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-10-28 15:46,,"Ez bar curl",,,"",,,,Biceps,"Upper 1",
2025-10-11 11:09,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-10-11 11:09,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-10-11 11:09,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-10-11 11:09,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-10-11 11:09,,"Incline Dumbbell Press",45,8,"",,,,Chest,"Full Body x3",
2025-10-11 11:09,,"Incline Dumbbell Press",50,4,"",,,,Chest,"Full Body x3",
2025-10-11 11:09,,"Incline Dumbbell Press",75,6,"",,,,Chest,"Full Body x3",
2025-10-11 11:09,,"Incline Dumbbell Press",75,5,"",,,,Chest,"Full Body x3",
2025-10-11 11:09,,"Seated Leg Curl",,,"",,,,Legs,"Full Body x3",
2025-10-11 11:09,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-10-11 11:09,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-10-11 11:09,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-10-11 11:09,,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-10-11 11:09,,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-10-11 11:09,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-10-11 11:09,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-10-11 11:09,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-10-11 11:09,,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-10-11 11:09,,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-10-02 21:35,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-10-02 21:35,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-10-02 21:35,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-10-02 21:35,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-10-02 21:35,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-10-02 21:35,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-10-02 21:35,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-10-02 21:35,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-10-02 21:35,,"Seated Leg Curl",,,"",,,,Legs,"Full Body x3",
2025-10-02 21:35,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-10-02 21:35,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-10-02 21:35,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-10-02 21:35,,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-10-02 21:35,,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-10-02 21:35,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-10-02 21:35,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-10-02 21:35,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-10-02 21:35,,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-10-02 21:35,,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-09-24 16:28,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-09-24 16:28,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-09-24 16:28,,"Dumbbell Press",80,5,"Not a good set go back to 75 and hit 8-9",,,,Chest,"Upper 1",
2025-09-24 16:28,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-09-24 16:28,,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-09-24 16:28,,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-09-24 16:28,,"Shoulder Dumbbell Press",35,10,"",,,,Shoulders,"Upper 1",
2025-09-24 16:28,,"Shoulder Dumbbell Press",35,8,"",,,,Shoulders,"Upper 1",
2025-09-24 16:28,,"Cable Row",,,"",,,,Back,"Upper 1",
2025-09-24 16:28,,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-09-24 16:28,,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-09-24 16:28,,"Ez bar curl",,,"",,,,Biceps,"Upper 1",
2025-09-18 16:03,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-09-18 16:03,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-09-18 16:03,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-09-18 16:03,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-09-18 16:03,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-09-18 16:03,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-09-18 16:03,,"Incline Dumbbell Press",70,7,"7 or 6",,,,Chest,"Full Body x3",
2025-09-18 16:03,,"Incline Dumbbell Press",70,,"",,,,Chest,"Full Body x3",
2025-09-18 16:03,,"Seated Leg Curl",,,"",,,,Legs,"Full Body x3",
2025-09-18 16:03,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-09-18 16:03,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-09-18 16:03,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-09-18 16:03,,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-09-18 16:03,,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-09-18 16:03,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-09-18 16:03,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-09-18 16:03,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-09-18 16:03,,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-09-18 16:03,,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-09-16 10:20,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-09-16 10:20,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-09-16 10:20,,"Dumbbell Press",75,7,"",,,,Chest,"Upper 1",
2025-09-16 10:20,,"Dumbbell Press",50,8,"",,,,Chest,"Upper 1",
2025-09-16 10:20,,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-09-16 10:20,,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-09-16 10:20,,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-09-16 10:20,,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-09-16 10:20,,"Cable Row",,,"",,,,Back,"Upper 1",
2025-09-16 10:20,,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-09-16 10:20,,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-09-16 10:20,,"Ez bar curl",,,"",,,,Biceps,"Upper 1",
2025-09-09 17:04,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-09-09 17:04,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-09-09 17:04,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-09-09 17:04,,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-09-09 17:04,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-09-09 17:04,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-09-09 17:04,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-09-09 17:04,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-09-09 17:04,,"Seated Leg Curl",,,"",,,,Legs,"Full Body x3",
2025-09-09 17:04,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-09-09 17:04,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-09-09 17:04,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-09-09 17:04,,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-09-09 17:04,,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-09-09 17:04,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-09-09 17:04,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-09-09 17:04,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-09-09 17:04,,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-09-09 17:04,,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-09-07 11:06,2025-09-07 12:08,"Dumbbell Press",35,7,"",,,,Chest,"Upper 1",
2025-09-07 11:06,2025-09-07 12:08,"Dumbbell Press",55,6,"",,,,Chest,"Upper 1",
2025-09-07 11:06,2025-09-07 12:08,"Dumbbell Press",75,7,"",,,,Chest,"Upper 1",
2025-09-07 11:06,2025-09-07 12:08,"Dumbbell Press",45,8,"",,,,Chest,"Upper 1",
2025-09-07 11:06,2025-09-07 12:08,"2 Grip Lat Pulldown",42.5,10,"Over",,,,Back,"Upper 1",
2025-09-07 11:06,2025-09-07 12:08,"2 Grip Lat Pulldown",42.5,10,"",,,,Back,"Upper 1",
2025-09-07 11:06,2025-09-07 12:08,"Shoulder Dumbbell Press",35,10,"",,,,Shoulders,"Upper 1",
2025-09-07 11:06,2025-09-07 12:08,"Shoulder Dumbbell Press",35,8,"",,,,Shoulders,"Upper 1",
2025-09-07 11:06,2025-09-07 12:08,"Cable Row",,,"",,,,Back,"Upper 1",
2025-09-07 11:06,2025-09-07 12:08,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-09-07 11:06,2025-09-07 12:08,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-09-07 11:06,2025-09-07 12:08,"Ez bar curl",,,"",,,,Biceps,"Upper 1",
2025-08-22 10:36,,"Dumbbell Press",35,7,"",,,,Chest,"Upper 1",
2025-08-22 10:36,,"Dumbbell Press",50,6,"",,,,Chest,"Upper 1",
2025-08-22 10:36,,"Dumbbell Press",70,7,"",,,,Chest,"Upper 1",
2025-08-22 10:36,,"Dumbbell Press",45,8,"",,,,Chest,"Upper 1",
2025-08-22 10:36,,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-08-22 10:36,,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-08-22 10:36,,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-08-22 10:36,,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-08-22 10:36,,"Cable Row",,,"",,,,Back,"Upper 1",
2025-08-22 10:36,,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-08-22 10:36,,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-08-22 10:36,,"Ez bar curl",,,"",,,,Biceps,"Upper 1",
2025-08-14 11:15,2025-08-14 12:13,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Hack Squat",,,"",,,,Legs,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Seated Leg Curl",,,"",,,,Legs,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-08-14 11:15,2025-08-14 12:13,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-08-12 09:41,2025-08-12 10:33,"Dumbbell Press",35,7,"",,,,Chest,"Upper 1",
2025-08-12 09:41,2025-08-12 10:33,"Dumbbell Press",50,6,"",,,,Chest,"Upper 1",
2025-08-12 09:41,2025-08-12 10:33,"Dumbbell Press",65,8,"",,,,Chest,"Upper 1",
2025-08-12 09:41,2025-08-12 10:33,"Dumbbell Press",40,12,"",,,,Chest,"Upper 1",
2025-08-12 09:41,2025-08-12 10:33,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-08-12 09:41,2025-08-12 10:33,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-08-12 09:41,2025-08-12 10:33,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-08-12 09:41,2025-08-12 10:33,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-08-12 09:41,2025-08-12 10:33,"Cable Row",,,"",,,,Back,"Upper 1",
2025-08-12 09:41,2025-08-12 10:33,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-08-12 09:41,2025-08-12 10:33,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-08-12 09:41,2025-08-12 10:33,"Ez bar curl",,,"",,,,Biceps,"Upper 1",
2025-07-31 09:20,2025-07-31 16:20,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-07-31 09:20,2025-07-31 16:20,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-07-31 09:20,2025-07-31 16:20,"Incline Dumbbell Press",70,5,"",,,,Chest,"Full Body x3",
2025-07-31 09:20,2025-07-31 16:20,"Incline Dumbbell Press",70,4,"",,,,Chest,"Full Body x3",
2025-07-31 09:20,2025-07-31 16:20,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-07-31 09:20,2025-07-31 16:20,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-07-31 09:20,2025-07-31 16:20,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-07-31 09:20,2025-07-31 16:20,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-07-31 09:20,2025-07-31 16:20,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-07-31 09:20,2025-07-31 16:20,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-07-31 09:20,2025-07-31 16:20,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-07-31 09:20,2025-07-31 16:20,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-07-31 09:20,2025-07-31 16:20,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-07-31 09:20,2025-07-31 16:20,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-07-29 09:15,2025-07-29 10:31,"Dumbbell Press",35,7,"",,,,Chest,"Upper 1",
2025-07-29 09:15,2025-07-29 10:31,"Dumbbell Press",50,6,"",,,,Chest,"Upper 1",
2025-07-29 09:15,2025-07-29 10:31,"Dumbbell Press",60,10,"",,,,Chest,"Upper 1",
2025-07-29 09:15,2025-07-29 10:31,"Dumbbell Press",40,12,"",,,,Chest,"Upper 1",
2025-07-29 09:15,2025-07-29 10:31,"2 Grip Lat Pulldown",42.5,10,"Over",,,,Back,"Upper 1",
2025-07-29 09:15,2025-07-29 10:31,"2 Grip Lat Pulldown",42.5,10,"",,,,Back,"Upper 1",
2025-07-29 09:15,2025-07-29 10:31,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-07-29 09:15,2025-07-29 10:31,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-07-29 09:15,2025-07-29 10:31,"Cable Row",,,"",,,,Back,"Upper 1",
2025-07-29 09:15,2025-07-29 10:31,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-07-29 09:15,2025-07-29 10:31,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-07-29 09:15,2025-07-29 10:31,"Ez bar curl",,,"",,,,Biceps,"Upper 1",
2025-07-24 13:58,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-07-24 13:58,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-07-24 13:58,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-07-24 13:58,,"Incline Dumbbell Press",,,"",,,,Chest,"Full Body x3",
2025-07-24 13:58,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-07-24 13:58,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-07-24 13:58,,"Chest Supported Machine Row",,,"",,,,Back,"Full Body x3",
2025-07-24 13:58,,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-07-24 13:58,,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Full Body x3",
2025-07-24 13:58,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-07-24 13:58,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-07-24 13:58,,"Dumbbell Lateral Raises",,,"",,,,Shoulders,"Full Body x3",
2025-07-24 13:58,,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-07-24 13:58,,"Cable Crunches",,,"",,,,Abs,"Full Body x3",
2025-07-22 10:10,,"Dumbbell Press",35,7,"",,,,Chest,"Upper 1",
2025-07-22 10:10,,"Dumbbell Press",50,10,"",,,,Chest,"Upper 1",
2025-07-22 10:10,,"Dumbbell Press",50,10,"",,,,Chest,"Upper 1",
2025-07-22 10:10,,"Dumbbell Press",50,8,"",,,,Chest,"Upper 1",
2025-07-22 10:10,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-07-22 10:10,,"2 Grip Lat Pulldown",42.5,10,"Over",,,,Back,"Upper 1",
2025-07-22 10:10,,"2 Grip Lat Pulldown",42.5,10,"",,,,Back,"Upper 1",
2025-07-22 10:10,,"Shoulder Dumbbell Press",45,10,"",,,,Shoulders,"Upper 1",
2025-07-22 10:10,,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-07-22 10:10,,"Cable Row",,,"",,,,Back,"Upper 1",
2025-07-22 10:10,,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-07-22 10:10,,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
2025-07-22 10:10,,"Ez bar curl",,,"",,,,Biceps,"Upper 1",
2025-07-20 15:47,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-07-20 15:47,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-07-20 15:47,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-07-20 15:47,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-07-20 15:47,,"Dumbbell Press",,,"",,,,Chest,"Upper 1",
2025-07-20 15:47,,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-07-20 15:47,,"2 Grip Lat Pulldown",,,"",,,,Back,"Upper 1",
2025-07-20 15:47,,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-07-20 15:47,,"Shoulder Dumbbell Press",,,"",,,,Shoulders,"Upper 1",
2025-07-20 15:47,,"Cable Row",,,"",,,,Back,"Upper 1",
2025-07-20 15:47,,"Barbell Skull Crusher",,,"",,,,Triceps,"Upper 1",
